# ell, DTT, DTE, DEE
# from class within cobaya (https://cobaya.readthedocs.io/en/latest/) to compare to their plik-lite values
1.955000000000000000e+03 2.303892487913963123e+02 -1.585509819044678004e+01 1.060653794224201363e+01
1.956000000000000000e+03 2.302770048760631028e+02 -1.595423746826047839e+01 1.057468931882761964e+01
1.957000000000000000e+03 2.301716990473028659e+02 -1.605129811113129890e+01 1.054208413683187118e+01
1.958000000000000000e+03 2.300731450781288174e+02 -1.614625410996013599e+01 1.050873567900647387e+01
1.959000000000000000e+03 2.299811559121594655e+02 -1.623907937004871016e+01 1.047465728898692205e+01
1.960000000000000000e+03 2.298955436625300308e+02 -1.632974771099935651e+01 1.043986237137290729e+01
1.961000000000000000e+03 2.298161196108039519e+02 -1.641823286661479386e+01 1.040436439180870920e+01
1.962000000000000000e+03 2.297426942058845611e+02 -1.650450848479790977e+01 1.036817687706358093e+01
1.963000000000000000e+03 2.296750770629262206e+02 -1.658854812745155982e+01 1.033131341511216483e+01
1.964000000000000000e+03 2.296130769622459127e+02 -1.667032527037829581e+01 1.029378765521486017e+01
1.965000000000000000e+03 2.295565018482348876e+02 -1.674981330318020056e+01 1.025561330799824233e+01
1.966000000000000000e+03 2.295051588282698276e+02 -1.682698552915864809e+01 1.021680414553543592e+01
1.967000000000000000e+03 2.294588541716245800e+02 -1.690181516521406024e+01 1.017737400142652326e+01
1.968000000000000000e+03 2.294173933083814916e+02 -1.697427534174573438e+01 1.013733677087893881e+01
1.969000000000000000e+03 2.293805808283428291e+02 -1.704433910255156803e+01 1.009670641078784925e+01
1.970000000000000000e+03 2.293482204799424267e+02 -1.711197940472788659e+01 1.005549693981656034e+01
1.971000000000000000e+03 2.293201151691569919e+02 -1.717716911856919637e+01 1.001372243847691479e+01
1.972000000000000000e+03 2.292960669584175264e+02 -1.723988102746796969e+01 9.971397049209675956e+00
1.973000000000000000e+03 2.292758770655212004e+02 -1.730008782781442633e+01 9.928534976464924000e+00
1.974000000000000000e+03 2.292593458625421192e+02 -1.735776212889631154e+01 9.885150486782452006e+00
1.975000000000000000e+03 2.292462728747435676e+02 -1.741287645279869167e+01 9.841257908872174553e+00
1.976000000000000000e+03 2.292364567794887762e+02 -1.746540323430369313e+01 9.796871633694488324e+00
1.977000000000000000e+03 2.292296954051529667e+02 -1.751531482079032997e+01 9.752006114540707316e+00
1.978000000000000000e+03 2.292257857300343176e+02 -1.756258347213426063e+01 9.706675867113414569e+00
1.979000000000000000e+03 2.292245238812658954e+02 -1.760718136060755157e+01 9.660895469606893826e+00
1.980000000000000000e+03 2.292257051337269331e+02 -1.764908057077851566e+01 9.614679562787513234e+00
1.981000000000000000e+03 2.292291239089540511e+02 -1.768825309941139423e+01 9.568042850074096606e+00
1.982000000000000000e+03 2.292345737740531320e+02 -1.772467085536623443e+01 9.521000097618355085e+00
1.983000000000000000e+03 2.292418474406104849e+02 -1.775830565949863526e+01 9.473566134385247750e+00
1.984000000000000000e+03 2.292507367636045501e+02 -1.778912924455947575e+01 9.425755852233395515e+00
1.985000000000000000e+03 2.292610327403171766e+02 -1.781711325509479593e+01 9.377584205995482591e+00
1.986000000000000000e+03 2.292725255092451278e+02 -1.784222924734547178e+01 9.329066213558617093e+00
1.987000000000000000e+03 2.292850139818044397e+02 -1.786445604977446067e+01 9.280216915842633085e+00
1.988000000000000000e+03 2.292983348171856903e+02 -1.788380190411892201e+01 9.231051256251124215e+00
1.989000000000000000e+03 2.293123336587613323e+02 -1.790028248723152515e+01 9.181584200492610037e+00
1.990000000000000000e+03 2.293268555198738738e+02 -1.791391356538281343e+01 9.131830776681182371e+00
1.991000000000000000e+03 2.293417447830398714e+02 -1.792471099438458282e+01 9.081806075415682855e+00
1.992000000000000000e+03 2.293568451991541508e+02 -1.793269071971328188e+01 9.031525249858860960e+00
1.993000000000000000e+03 2.293719998866941410e+02 -1.793786877663340107e+01 8.981003515816579963e+00
1.994000000000000000e+03 2.293870513309235264e+02 -1.794026129032084782e+01 8.930256151816973187e+00
1.995000000000000000e+03 2.294018413830964676e+02 -1.793988447598630387e+01 8.879298499189612670e+00
1.996000000000000000e+03 2.294162112596622478e+02 -1.793675463899869982e+01 8.828145962144716918e+00
1.997000000000000000e+03 2.294300015414683003e+02 -1.793088817500847654e+01 8.776814007852289379e+00
1.998000000000000000e+03 2.294430521729654799e+02 -1.792230157007107394e+01 8.725318166521317309e+00
1.999000000000000000e+03 2.294552024614112042e+02 -1.791101140077027054e+01 8.673674031478949331e+00
2.000000000000000000e+03 2.294662910760741283e+02 -1.789703433434154789e+01 8.621897259249653445e+00
2.001000000000000000e+03 2.294761560474381952e+02 -1.788038712879552961e+01 8.570003569634415896e+00
2.002000000000000000e+03 2.294846347664063160e+02 -1.786108663304132094e+01 8.518008745789895642e+00
2.003000000000000000e+03 2.294915639835048751e+02 -1.783914978700992293e+01 8.465928634307617884e+00
2.004000000000000000e+03 2.294967798080878651e+02 -1.781459362177760042e+01 8.413779145293140971e+00
2.005000000000000000e+03 2.295001177075406531e+02 -1.778743525968926420e+01 8.361576252445232171e+00
2.006000000000000000e+03 2.295014125064842858e+02 -1.775769191448186035e+01 8.309335993135048781e+00
2.007000000000000000e+03 2.295004983859795971e+02 -1.772538089140778439e+01 8.257074468485310348e+00
2.008000000000000000e+03 2.294972088827313144e+02 -1.769051958735821017e+01 8.204807843449478000e+00
2.009000000000000000e+03 2.294913768882919953e+02 -1.765312549098652894e+01 8.152552346890924895e+00
2.010000000000000000e+03 2.294828346482663903e+02 -1.761321618283168178e+01 8.100324271662122655e+00
2.011000000000000000e+03 2.294714137615152936e+02 -1.757080933544160573e+01 8.048139974683801157e+00
2.012000000000000000e+03 2.294569451793596500e+02 -1.752592271349656627e+01 7.996015877024143848e+00
2.013000000000000000e+03 2.294392592047850030e+02 -1.747857417393255375e+01 7.943968463977944872e+00
2.014000000000000000e+03 2.294181854916451755e+02 -1.742878166606470103e+01 7.892014285145805275e+00
2.015000000000000000e+03 2.293935530438665182e+02 -1.737656323171062667e+01 7.840169954513292794e+00
2.016000000000000000e+03 2.293651902146520740e+02 -1.732193700531384906e+01 7.788452150530120299e+00
2.017000000000000000e+03 2.293329247056855991e+02 -1.726492121406714730e+01 7.736877616189333118e+00
2.018000000000000000e+03 2.292965835663356415e+02 -1.720553417803596119e+01 7.685463159106468822e+00
2.019000000000000000e+03 2.292559931928597337e+02 -1.714379431028178047e+01 7.634225651598748996e+00
2.020000000000000000e+03 2.292109793276084702e+02 -1.707972011698551995e+01 7.583182030764242576e+00
2.021000000000000000e+03 2.291613670582295299e+02 -1.701333019757090881e+01 7.532349298561052287e+00
2.022000000000000000e+03 2.291069808168717827e+02 -1.694464324482786211e+01 7.481744521886483312e+00
2.023000000000000000e+03 2.290476443793895385e+02 -1.687367804503589497e+01 7.431384832656220851e+00
2.024000000000000000e+03 2.289831808645463980e+02 -1.680045347808749057e+01 7.381287427883512997e+00
2.025000000000000000e+03 2.289134127332195590e+02 -1.672498851761145744e+01 7.331469569758332305e+00
2.026000000000000000e+03 2.288381830744011722e+02 -1.664730581298025669e+01 7.281947147262349596e+00
2.027000000000000000e+03 2.287574196329027529e+02 -1.656744246337227011e+01 7.232730349495389177e+00
2.028000000000000000e+03 2.286710712426387602e+02 -1.648543932179357441e+01 7.183827961248320015e+00
2.029000000000000000e+03 2.285790865816510689e+02 -1.640133742048864107e+01 7.135248798666494530e+00
2.030000000000000000e+03 2.284814141719352278e+02 -1.631517797116842416e+01 7.087001709286902873e+00
2.031000000000000000e+03 2.283780023792667748e+02 -1.622700236523843387e+01 7.039095572075318330e+00
2.032000000000000000e+03 2.282687994130272671e+02 -1.613685217402674610e+01 6.991539297463432057e+00
2.033000000000000000e+03 2.281537533260299995e+02 -1.604476914901204765e+01 6.944341827386002031e+00
2.034000000000000000e+03 2.280328120143467174e+02 -1.595079522205171685e+01 6.897512135317993121e+00
2.035000000000000000e+03 2.279059232171332781e+02 -1.585497250560986338e+01 6.851059226311730477e+00
2.036000000000000000e+03 2.277730345164562209e+02 -1.575734329298537695e+01 6.804992137034029831e+00
2.037000000000000000e+03 2.276340933371181166e+02 -1.565795005853995114e+01 6.759319935803341117e+00
2.038000000000000000e+03 2.274890469464845637e+02 -1.555683545792617828e+01 6.714051722626908969e+00
2.039000000000000000e+03 2.273378424543095662e+02 -1.545404232831556079e+01 6.669196629237895024e+00
2.040000000000000000e+03 2.271804268125621604e+02 -1.534961368862659015e+01 6.624763819132537535e+00
2.041000000000000000e+03 2.270167468152523327e+02 -1.524359273975277063e+01 6.580762487607281663e+00
2.042000000000000000e+03 2.268467490982569075e+02 -1.513602286479068049e+01 6.537201861795933766e+00
2.043000000000000000e+03 2.266703801391460331e+02 -1.502694762926802419e+01 6.494091200706794353e+00
2.044000000000000000e+03 2.264875862570090419e+02 -1.491641078137168286e+01 6.451439795259815035e+00
2.045000000000000000e+03 2.262983136122808787e+02 -1.480445625217575767e+01 6.409256968323732373e+00
2.046000000000000000e+03 2.261025082065676486e+02 -1.469112815586962206e+01 6.367552074753209723e+00
2.047000000000000000e+03 2.259001158824732158e+02 -1.457647078998596157e+01 6.326334501425986190e+00
2.048000000000000000e+03 2.256910823234250643e+02 -1.446052863562883850e+01 6.285613667280015804e+00
2.049000000000000000e+03 2.254753530535006405e+02 -1.434334635770174415e+01 6.245399023350618251e+00
2.050000000000000000e+03 2.252528734372531858e+02 -1.422496880513563156e+01 6.205700052807615386e+00
2.051000000000000000e+03 2.250235886795381077e+02 -1.410544101111697124e+01 6.166526270992473968e+00
2.052000000000000000e+03 2.247874438253388121e+02 -1.398480819331580527e+01 6.127887225455452835e+00
2.053000000000000000e+03 2.245443837595929892e+02 -1.386311575411379593e+01 6.089792495992742971e+00
2.054000000000000000e+03 2.242943532070187587e+02 -1.374040928083226198e+01 6.052251694683619121e+00
2.055000000000000000e+03 2.240372967319407564e+02 -1.361673454596026822e+01 6.015274465927573644e+00
2.056000000000000000e+03 2.237731587381161376e+02 -1.349213750738261552e+01 5.978870486481464575e+00
2.057000000000000000e+03 2.235018834685606635e+02 -1.336666430860793220e+01 5.943049465496652140e+00
2.058000000000000000e+03 2.232234150053750739e+02 -1.324036127899671733e+01 5.907821144556154813e+00
2.059000000000000000e+03 2.229376972695709469e+02 -1.311327493398938060e+01 5.873195297711785834e+00
2.060000000000000000e+03 2.226446740208969004e+02 -1.298545197533429985e+01 5.839181731521293273e+00
2.061000000000000000e+03 2.223442888576644805e+02 -1.285693929131585556e+01 5.805790285085506319e+00
2.062000000000000000e+03 2.220364852165749596e+02 -1.272778395698251686e+01 5.773030830085483345e+00
2.063000000000000000e+03 2.217212063725445716e+02 -1.259803323437484224e+01 5.740913270819649306e+00
2.064000000000000000e+03 2.213983954385310255e+02 -1.246773457275356023e+01 5.709447544240937589e+00
2.065000000000000000e+03 2.210680145315231186e+02 -1.233693425387806286e+01 5.678641802385554271e+00
2.066000000000000000e+03 2.207301024193592980e+02 -1.220567331688736523e+01 5.648496945501768174e+00
2.067000000000000000e+03 2.203847172821869265e+02 -1.207399160498749602e+01 5.619012050243696876e+00
2.068000000000000000e+03 2.200319175837629189e+02 -1.194192911796829293e+01 5.590186183747474225e+00
2.069000000000000000e+03 2.196717620718187618e+02 -1.180952601239333433e+01 5.562018403617272178e+00
2.070000000000000000e+03 2.193043097784260738e+02 -1.167682260178989750e+01 5.534507757911313774e+00
2.071000000000000000e+03 2.189296200203613978e+02 -1.154385935683887077e+01 5.507653285127902976e+00
2.072000000000000000e+03 2.185477523994719320e+02 -1.141067690556472058e+01 5.481454014191434077e+00
2.073000000000000000e+03 2.181587668030400948e+02 -1.127731603352539302e+01 5.455908964438409114e+00
2.074000000000000000e+03 2.177627234041492272e+02 -1.114381768400230044e+01 5.431017145603466822e+00
2.075000000000000000e+03 2.173596826620485558e+02 -1.101022295819019980e+01 5.406777557805386714e+00
2.076000000000000000e+03 2.169497053225185539e+02 -1.087657311538719185e+01 5.383189191533123363e+00
2.077000000000000000e+03 2.165328524182361036e+02 -1.074290957318461714e+01 5.360251027631814047e+00
2.078000000000000000e+03 2.161091852691393740e+02 -1.060927390765700373e+01 5.337962037288798811e+00
2.079000000000000000e+03 2.156787654827938070e+02 -1.047570785355202716e+01 5.316321182019650315e+00
2.080000000000000000e+03 2.152416549547563704e+02 -1.034225330448040836e+01 5.295327413654171700e+00
2.081000000000000000e+03 2.147979158689416295e+02 -1.020895231310589679e+01 5.274979674322435308e+00
2.082000000000000000e+03 2.143476106979860845e+02 -1.007584709133516299e+01 5.255276896440788548e+00
2.083000000000000000e+03 2.138908022036142427e+02 -9.942980010507781685e+00 5.236218002697881069e+00
2.084000000000000000e+03 2.134275534370033824e+02 -9.810393601586136825e+00 5.217801906040674176e+00
2.085000000000000000e+03 2.129579277391485732e+02 -9.678130555345374475e+00 5.200027509660468894e+00
2.086000000000000000e+03 2.124819887412282355e+02 -9.546233722563334467e+00 5.182893706978920711e+00
2.087000000000000000e+03 2.119998003649693317e+02 -9.414746114210494454e+00 5.166399381634054322e+00
2.088000000000000000e+03 2.115114268230124139e+02 -9.283710901639913970e+00 5.150543407466294354e+00
2.089000000000000000e+03 2.110169326192766164e+02 -9.153171416777150071e+00 5.135324648504462353e+00
2.090000000000000000e+03 2.105163825493255274e+02 -9.023171152310213827e+00 5.120741958951820827e+00
2.091000000000000000e+03 2.100098417007316982e+02 -8.893753761879512609e+00 5.106794183172078228e+00
2.092000000000000000e+03 2.094973754534422312e+02 -8.764963060267769279e+00 5.093480155675401022e+00
2.093000000000000000e+03 2.089790494801439138e+02 -8.636843023589982238e+00 5.080798701104448867e+00
2.094000000000000000e+03 2.084549297466284088e+02 -8.509437789483337511e+00 5.068748634220384019e+00
2.095000000000000000e+03 2.079250825121575019e+02 -8.382791657297181231e+00 5.057328759888889635e+00
2.096000000000000000e+03 2.073895743298281502e+02 -8.256949088282924620e+00 5.046537873066188951e+00
2.097000000000000000e+03 2.068484720469377862e+02 -8.131954705783998705e+00 5.036374758785066241e+00
2.098000000000000000e+03 2.063018428053496507e+02 -8.007853295425793050e+00 5.026838192140883343e+00
2.099000000000000000e+03 2.057497540418580115e+02 -7.884689805305589161e+00 5.017926938277603277e+00
2.100000000000000000e+03 2.051922734885528428e+02 -7.762509346182501879e+00 5.009639752373797883e+00
2.101000000000000000e+03 2.046294691731857540e+02 -7.641357191667412785e+00 5.001975379628678553e+00
2.102000000000000000e+03 2.040614094195348684e+02 -7.521278778412917809e+00 4.994932555248107420e+00
2.103000000000000000e+03 2.034881628477698143e+02 -7.402319706303252644e+00 4.988510004430620981e+00
2.104000000000000000e+03 2.029098060594430706e+02 -7.284521135609597131e+00 4.982705280519399871e+00
2.105000000000000000e+03 2.023264467501702768e+02 -7.167905943072010899e+00 4.977511270650927244e+00
2.106000000000000000e+03 2.017382007584787971e+02 -7.052492469880064618e+00 4.972919665767296493e+00
2.107000000000000000e+03 2.011451843963548640e+02 -6.938299116027931035e+00 4.968922120197555081e+00
2.108000000000000000e+03 2.005475144498166458e+02 -6.825344340379593255e+00 4.965510251612245796e+00
2.109000000000000000e+03 1.999453081794880234e+02 -6.713646660734079674e+00 4.962675640977947111e+00
2.110000000000000000e+03 1.993386833211717430e+02 -6.603224653890673146e+00 4.960409832511805561e+00
2.111000000000000000e+03 1.987277580864229378e+02 -6.494096955714143249e+00 4.958704333636088535e+00
2.112000000000000000e+03 1.981126511631224503e+02 -6.386282261199952792e+00 4.957550614932705990e+00
2.113000000000000000e+03 1.974934817160505816e+02 -6.279799324539493632e+00 4.956940110097767693e+00
2.114000000000000000e+03 1.968703693874599594e+02 -6.174666959185288739e+00 4.956864215896104042e+00
2.115000000000000000e+03 1.962434342976494577e+02 -6.070904037916231566e+00 4.957314292115821530e+00
2.116000000000000000e+03 1.956127970455372918e+02 -5.968529492902797884e+00 4.958281661522832451e+00
2.117000000000000000e+03 1.949785787092345686e+02 -5.867562315772262949e+00 4.959757609815396151e+00
2.118000000000000000e+03 1.943409008466189221e+02 -5.768021557673933764e+00 4.961733385578662947e+00
2.119000000000000000e+03 1.936998854959072673e+02 -5.669926329344351146e+00 4.964200200239200278e+00
2.120000000000000000e+03 1.930556551762301467e+02 -5.573295801172532649e+00 4.967149228019549945e+00
2.121000000000000000e+03 1.924083328882042565e+02 -5.478149203265174627e+00 4.970571605892754263e+00
2.122000000000000000e+03 1.917580421145065372e+02 -5.384505825511884503e+00 4.974458433536900870e+00
2.123000000000000000e+03 1.911049068204471268e+02 -5.292385017650395262e+00 4.978800773289655091e+00
2.124000000000000000e+03 1.904490514545430244e+02 -5.201806189331784402e+00 4.983589650102810076e+00
2.125000000000000000e+03 1.897906009490915551e+02 -5.112788810185704413e+00 4.988816051496819171e+00
2.126000000000000000e+03 1.891296807207436075e+02 -5.025352409885592841e+00 4.994470927515330949e+00
2.127000000000000000e+03 1.884664166710770985e+02 -4.939516578213899223e+00 5.000545190679740237e+00
2.128000000000000000e+03 1.878009351871704951e+02 -4.855300965127301360e+00 5.007029715943720483e+00
2.129000000000000000e+03 1.871333631421761652e+02 -4.772725280821929594e+00 5.013915340647755237e+00
2.130000000000000000e+03 1.864638278958937292e+02 -4.691809295798586632e+00 5.021192864473692730e+00
2.131000000000000000e+03 1.857924572953434961e+02 -4.612572840927966489e+00 5.028853049399275577e+00
2.132000000000000000e+03 1.851193796753401273e+02 -4.535035807515876094e+00 5.036886619652682917e+00
2.133000000000000000e+03 1.844447238590656468e+02 -4.459218147368454233e+00 5.045284261667064563e+00
2.134000000000000000e+03 1.837686191586432187e+02 -4.385139872857397592e+00 5.054036624035089353e+00
2.135000000000000000e+03 1.830911953757102424e+02 -4.312821056985173485e+00 5.063134317463476641e+00
2.136000000000000000e+03 1.824125828019921585e+02 -4.242281833450250339e+00 5.072567914727538430e+00
2.137000000000000000e+03 1.817329122198755158e+02 -4.173542396712307756e+00 5.082327950625719737e+00
2.138000000000000000e+03 1.810523149029814363e+02 -4.106623002057462557e+00 5.092404921934133633e+00
2.139000000000000000e+03 1.803709226167393354e+02 -4.041543965663490390e+00 5.102789287361104265e+00
2.140000000000000000e+03 1.796888676189599892e+02 -3.978325664665042893e+00 5.113471467501706336e+00
2.141000000000000000e+03 1.790062826604091129e+02 -3.916988537218873301e+00 5.124441844792302803e+00
2.142000000000000000e+03 1.783233009853807687e+02 -3.857553082569050495e+00 5.135690763465080799e+00
2.143000000000000000e+03 1.776400511556867627e+02 -3.800035063643729671e+00 5.147208507081139750e+00
2.144000000000000000e+03 1.769566414828293830e+02 -3.744431078896295340e+00 5.158985231053251574e+00
2.145000000000000000e+03 1.762731754906289154e+02 -3.690732892036818757e+00 5.171011029571555895e+00
2.146000000000000000e+03 1.755897570825910066e+02 -3.638932220492026026e+00 5.183275957937146572e+00
2.147000000000000000e+03 1.749064905423441871e+02 -3.589020735345219926e+00 5.195770032516030312e+00
2.148000000000000000e+03 1.742234805340786465e+02 -3.540990061276199086e+00 5.208483230693082611e+00
2.149000000000000000e+03 1.735408321029839840e+02 -3.494831776501185150e+00 5.221405490825989482e+00
2.150000000000000000e+03 1.728586506756878407e+02 -3.450537412712736618e+00 5.234526712199213172e+00
2.151000000000000000e+03 1.721770420606937364e+02 -3.408098455019678674e+00 5.247836754977937446e+00
2.152000000000000000e+03 1.714961124488196731e+02 -3.367506341887022803e+00 5.261325440162034184e+00
2.153000000000000000e+03 1.708159684136359715e+02 -3.328752465075888178e+00 5.274982549539998899e+00
2.154000000000000000e+03 1.701367169119037044e+02 -3.291828169583418617e+00 5.288797825642912009e+00
2.155000000000000000e+03 1.694584652840129593e+02 -3.256724753582715959e+00 5.302760971698405434e+00
2.156000000000000000e+03 1.687813212544209307e+02 -3.223433468362750354e+00 5.316861651584589232e+00
2.157000000000000000e+03 1.681053929320902682e+02 -3.191945518268291870e+00 5.331089489784033297e+00
2.158000000000000000e+03 1.674307888109269697e+02 -3.162252060639823004e+00 5.345434071337699322e+00
2.159000000000000000e+03 1.667576177702190705e+02 -3.134344205753470280e+00 5.359884941798907398e+00
2.160000000000000000e+03 1.660859890750745649e+02 -3.108213016760918546e+00 5.374431607187284854e+00
2.161000000000000000e+03 1.654160123768596122e+02 -3.083849509629336794e+00 5.389063533942719531e+00
2.162000000000000000e+03 1.647477977136369702e+02 -3.061244653081298672e+00 5.403770148879316615e+00
2.163000000000000000e+03 1.640814555106039165e+02 -3.040389368534704762e+00 5.418540839139343923e+00
2.164000000000000000e+03 1.634170965805307958e+02 -3.021274530042706630e+00 5.433364952147200277e+00
2.165000000000000000e+03 1.627548321241988845e+02 -3.003890964233626892e+00 5.448231795563352797e+00
2.166000000000000000e+03 1.620947737308389378e+02 -2.988229450250877939e+00 5.463130637238301723e+00
2.167000000000000000e+03 1.614370333785691685e+02 -2.974280719692889097e+00 5.478050705166529255e+00
2.168000000000000000e+03 1.607817234348335944e+02 -2.962035456553028023e+00 5.492981187440452828e+00
2.169000000000000000e+03 1.601289566568401881e+02 -2.951484297159520320e+00 5.507911232204381946e+00
2.170000000000000000e+03 1.594788461919991391e+02 -2.942617830115370925e+00 5.522829947608470569e+00
2.171000000000000000e+03 1.588315055783610887e+02 -2.935426596238290387e+00 5.537726401762668615e+00
2.172000000000000000e+03 1.581870487450552218e+02 -2.929901088500611372e+00 5.552589622690675242e+00
2.173000000000000000e+03 1.575455900127277573e+02 -2.926031751969214945e+00 5.567408598283899224e+00
2.174000000000000000e+03 1.569072440939797275e+02 -2.923808983745450618e+00 5.582172276255401577e+00
2.175000000000000000e+03 1.562721260938056389e+02 -2.923223132905058197e+00 5.596869564093860383e+00
2.176000000000000000e+03 1.556403515100315644e+02 -2.924264500438090941e+00 5.611489329017515182e+00
2.177000000000000000e+03 1.550120362337530366e+02 -2.926923339188836071e+00 5.626020397928127359e+00
2.178000000000000000e+03 1.543872965497738221e+02 -2.931189853795737044e+00 5.640451557364930757e+00
2.179000000000000000e+03 1.537662491370436442e+02 -2.937054200631316281e+00 5.654771553458581401e+00
2.180000000000000000e+03 1.531490110690967015e+02 -2.944506487742097445e+00 5.668969091885117884e+00
2.181000000000000000e+03 1.525356998144898455e+02 -2.953536774788525943e+00 5.683032837819916416e+00
2.182000000000000000e+03 1.519264205085058563e+02 -2.964132598548134823e+00 5.696952316812544659e+00
2.183000000000000000e+03 1.513212276740516984e+02 -2.976271531400846992e+00 5.710720624109665522e+00
2.184000000000000000e+03 1.507201632448178543e+02 -2.989928572798483675e+00 5.724331733417318269e+00
2.185000000000000000e+03 1.501232692708124148e+02 -3.005078619046129162e+00 5.737779597607072013e+00
2.186000000000000000e+03 1.495305879184787443e+02 -3.021696463179718961e+00 5.751058148692682614e+00
2.187000000000000000e+03 1.489421614708129766e+02 -3.039756794843622156e+00 5.764161297806729145e+00
2.188000000000000000e+03 1.483580323274817374e+02 -3.059234200168229112e+00 5.777082935177283218e+00
2.189000000000000000e+03 1.477782430049393838e+02 -3.080103161647529841e+00 5.789816930104540127e+00
2.190000000000000000e+03 1.472028361365456703e+02 -3.102338058016702593e+00 5.802357130937475738e+00
2.191000000000000000e+03 1.466318544726835853e+02 -3.125913164129701993e+00 5.814697365050507827e+00
2.192000000000000000e+03 1.460653408808764766e+02 -3.150802650836836083e+00 5.826831438820128994e+00
2.193000000000000000e+03 1.455033383459057745e+02 -3.176980584862353130e+00 5.838753137601565335e+00
2.194000000000000000e+03 1.449458899699285723e+02 -3.204420928682031544e+00 5.850456225705428004e+00
2.195000000000000000e+03 1.443930389725951500e+02 -3.233097540400753811e+00 5.861934446374359453e+00
2.196000000000000000e+03 1.438448286911665832e+02 -3.262984173630104845e+00 5.873181521759684109e+00
2.197000000000000000e+03 1.433013025806320400e+02 -3.294054477365941036e+00 5.884191152898062604e+00
2.198000000000000000e+03 1.427625042138267020e+02 -3.326281995865988605e+00 5.894957019688135347e+00
2.199000000000000000e+03 1.422284772815490896e+02 -3.359640168527419757e+00 5.905472780867175864e+00
2.200000000000000000e+03 1.416992655926785289e+02 -3.394102329764438597e+00 5.915732073987745032e+00
2.201000000000000000e+03 1.411749130742929310e+02 -3.429641708885867057e+00 5.925728515394331097e+00
2.202000000000000000e+03 1.406554637717861738e+02 -3.466231429972729927e+00 5.935455700200014562e+00
2.203000000000000000e+03 1.401409618489857678e+02 -3.503844511755839441e+00 5.944907202263101098e+00
2.204000000000000000e+03 1.396314515882702096e+02 -3.542453867493373210e+00 5.954076574163787328e+00
2.205000000000000000e+03 1.391269773906867613e+02 -3.582032304848468574e+00 5.962957347180796397e+00
2.206000000000000000e+03 1.386275837760688887e+02 -3.622552525766803644e+00 5.971543031268043755e+00
2.207000000000000000e+03 1.381333153831537288e+02 -3.663987126354176560e+00 5.979827115031272733e+00
2.208000000000000000e+03 1.376442169696998690e+02 -3.706308596754098517e+00 5.987803065704716765e+00
2.209000000000000000e+03 1.371603334126045866e+02 -3.749489321025369470e+00 5.995464329127737635e+00
2.210000000000000000e+03 1.366817097080216854e+02 -3.793501577019672055e+00 6.002804329721487697e+00
2.211000000000000000e+03 1.362083909714788774e+02 -3.838317536259149954e+00 6.009816470465552563e+00
2.212000000000000000e+03 1.357404224379953632e+02 -3.883909263813988488e+00 6.016494132874597334e+00
2.213000000000000000e+03 1.352778494621993843e+02 -3.930248718180010314e+00 6.022830676975031494e+00
2.214000000000000000e+03 1.348207175184458322e+02 -3.977307751156252458e+00 6.028819441281641822e+00
2.215000000000000000e+03 1.343690722009336014e+02 -4.025058107722551348e+00 6.034453742774258167e+00
2.216000000000000000e+03 1.339229592238234545e+02 -4.073471425917125188e+00 6.039726876874385475e+00
2.217000000000000000e+03 1.334824244213552902e+02 -4.122519236714168755e+00 6.044632117421874007e+00
2.218000000000000000e+03 1.330475137479658088e+02 -4.172172963901424225e+00 6.049162716651557581e+00
2.219000000000000000e+03 1.326182732784060079e+02 -4.222403923957775085e+00 6.053311905169900697e+00
2.220000000000000000e+03 1.321947492078588482e+02 -4.273183325930825838e+00 6.057072891931660763e+00
2.221000000000000000e+03 1.317769753590063431e+02 -4.324482866958809346e+00 6.060440027898863491e+00
2.222000000000000000e+03 1.313649356129967600e+02 -4.376276523372137461e+00 6.063412305447601902e+00
2.223000000000000000e+03 1.309586012310773810e+02 -4.428538771153778697e+00 6.065989881980864418e+00
2.224000000000000000e+03 1.305579433249738770e+02 -4.481243991259041159e+00 6.068172918345511313e+00
2.225000000000000000e+03 1.301629328567041455e+02 -4.534366469507635777e+00 6.069961578837218319e+00
2.226000000000000000e+03 1.297735406383918360e+02 -4.587880396475741307e+00 6.071356031205424664e+00
2.227000000000000000e+03 1.293897373320805286e+02 -4.641759867388082661e+00 6.072356446658286444e+00
2.228000000000000000e+03 1.290114934495471459e+02 -4.695978882009986144e+00 6.072962999867604239e+00
2.229000000000000000e+03 1.286387793521159040e+02 -4.750511344539455116e+00 6.073175868973786251e+00
2.230000000000000000e+03 1.282715652504719799e+02 -4.805331063499237665e+00 6.072995235590788354e+00
2.231000000000000000e+03 1.279098212044754206e+02 -4.860411751628894272e+00 6.072421284811055031e+00
2.232000000000000000e+03 1.275535171229747533e+02 -4.915727025776861936e+00 6.071454205210478072e+00
2.233000000000000000e+03 1.272026227636208660e+02 -4.971250406792529830e+00 6.070094188853327744e+00
2.234000000000000000e+03 1.268571077326807170e+02 -5.026955319418297208e+00 6.068341431297208821e+00
2.235000000000000000e+03 1.265169414848511309e+02 -5.082815092181655281e+00 6.066196131598003305e+00
2.236000000000000000e+03 1.261820933230725785e+02 -5.138802957287238016e+00 6.063658492314816684e+00
2.237000000000000000e+03 1.258525323983429587e+02 -5.194892050508910231e+00 6.060728719514924201e+00
2.238000000000000000e+03 1.255282277095312509e+02 -5.251055411081814839e+00 6.057407022778715344e+00
